loss,acc
2.323270797729492,0.13
2.303986072540283,0.08
2.3476672172546387,0.12
2.318793773651123,0.11
2.324284076690674,0.12
2.3725507259368896,0.1
2.3126697540283203,0.19
2.3404672145843506,0.11
2.3505825996398926,0.08
2.2794699668884277,0.09
2.3208651542663574,0.09
2.304457664489746,0.11
2.2995688915252686,0.11
2.340640068054199,0.12
2.327662229537964,0.09
2.3321027755737305,0.07
2.356118679046631,0.08
2.363859176635742,0.09
2.3754465579986572,0.04
2.3351545333862305,0.07
2.310084104537964,0.07
2.320211887359619,0.09
2.314161777496338,0.09
2.3129758834838867,0.13
2.337456703186035,0.05
2.337867259979248,0.09
2.3514068126678467,0.09
2.321132183074951,0.12
2.2853033542633057,0.08
2.309579372406006,0.1
2.3424110412597656,0.11
2.3007521629333496,0.12
2.3264143466949463,0.07
2.349604368209839,0.11
2.318263053894043,0.1
2.3069772720336914,0.13
2.3326611518859863,0.08
2.2931368350982666,0.07
2.316190004348755,0.08
2.286067485809326,0.1
2.2896347045898438,0.01
2.2777488231658936,0.1
2.310971975326538,0.06
2.3048925399780273,0.06
2.2904598712921143,0.13
2.2799456119537354,0.11
2.313693046569824,0.07
2.2610890865325928,0.07
2.263441801071167,0.09
2.319803476333618,0.09
2.3024680614471436,0.1
2.3074371814727783,0.08
2.2923619747161865,0.07
2.3214690685272217,0.11
2.314375162124634,0.15
2.26735258102417,0.07
2.303025960922241,0.09
2.3306570053100586,0.08
2.312330961227417,0.09
2.292146682739258,0.12
2.2789454460144043,0.08
2.319225311279297,0.13
2.3006985187530518,0.11
2.2879130840301514,0.08
2.298539161682129,0.11
2.3121442794799805,0.07
2.317009449005127,0.12
2.2898004055023193,0.16
2.2738022804260254,0.11
2.2687132358551025,0.07
2.3136157989501953,0.06
2.2924063205718994,0.14
