loss,acc
2.308058023452759,0.08
0.3614593744277954,0.96
0.14572417736053467,0.99
0.09110789000988007,0.98
0.10240344703197479,0.96
0.09446139633655548,0.98
0.10105565935373306,1.0
0.036557625979185104,1.0
0.08050074428319931,0.98
0.11753735691308975,0.97
0.03797294199466705,0.99
0.07321596890687943,0.98
0.023430006578564644,0.98
0.07417614758014679,0.99
0.03908499702811241,1.0
0.04767882823944092,1.0
0.136718288064003,0.97
0.05712683126330376,0.98
0.025497281923890114,1.0
0.014766774140298367,1.0
0.010200408287346363,0.99
0.04482762888073921,0.99
0.0741574764251709,0.98
0.030280930921435356,1.0
0.05479443073272705,0.99
0.011125036515295506,1.0
0.01256213802844286,1.0
0.01894340105354786,0.99
0.014989716932177544,1.0
0.10477419942617416,0.98
0.0424085333943367,0.99
0.1012701541185379,0.99
0.06637037545442581,0.99
0.05890829861164093,1.0
0.032942336052656174,0.99
0.014263506978750229,1.0
0.05309818312525749,0.99
0.014055715873837471,1.0
0.006527272053062916,1.0
0.00808910932391882,1.0
0.035511963069438934,1.0
0.07809440791606903,1.0
0.016637185588479042,0.99
0.00059437972959131,1.0
0.018058709800243378,0.99
0.012250450439751148,1.0
0.022463710978627205,0.99
0.021540436893701553,1.0
0.0022557987831532955,1.0
0.07340548932552338,0.99
0.022511739283800125,1.0
0.032008178532123566,0.99
0.005807308945804834,1.0
0.010976888239383698,1.0
0.021290231496095657,1.0
0.01836194097995758,1.0
0.0029617336113005877,1.0
0.036464083939790726,1.0
0.007021073717623949,1.0
0.03082532249391079,1.0
0.05863294005393982,0.99
0.01366054080426693,0.99
0.026265112683176994,0.98
0.016592808067798615,1.0
0.01242626179009676,1.0
0.007241357583552599,1.0
0.01713474839925766,1.0
0.11100947111845016,0.98
0.005557826720178127,1.0
0.004044111352413893,1.0
0.009798304177820683,1.0
0.07670044153928757,0.98
0.0010773087851703167,1.0
0.01976781338453293,0.99
0.032354727387428284,1.0
0.01338644977658987,0.99
0.178355872631073,0.99
0.035529013723134995,0.99
0.020627174526453018,1.0
0.004656661301851273,1.0
0.059488002210855484,0.99
0.02024422399699688,0.99
0.012609759345650673,1.0
0.002063109539449215,1.0
0.02599131315946579,1.0
0.039859265089035034,0.99
0.029340827837586403,1.0
0.003302173689007759,1.0
0.009333092719316483,1.0
0.09790690243244171,0.99
0.02754169888794422,0.99
0.00396382063627243,1.0
0.0008472145418636501,1.0
0.011151168495416641,1.0
0.006611725315451622,1.0
0.035585835576057434,1.0
0.020718345418572426,1.0
0.004757736809551716,1.0
0.008717772550880909,0.99
0.004239849746227264,1.0
0.0029639946296811104,1.0
0.038050178438425064,1.0
0.011027717962861061,0.99
0.016205912455916405,1.0
0.006892725359648466,1.0
0.0032288413494825363,1.0
0.01794292777776718,0.99
0.011092830449342728,1.0
0.034660063683986664,0.99
0.015305042266845703,0.99
0.011284628883004189,1.0
0.002371185226365924,1.0
0.001977034844458103,1.0
0.013283036649227142,1.0
0.003233131719753146,1.0
0.05032680183649063,0.99
0.004944577347487211,1.0
0.0025912330020219088,1.0
0.005514825694262981,1.0
0.010176533833146095,1.0
0.0005728002870455384,1.0
0.0021635843440890312,1.0
0.0038372292183339596,0.99
0.008702866733074188,1.0
0.0005259328754618764,1.0
0.0015234819147735834,1.0
0.019603420048952103,1.0
0.021280406042933464,1.0
0.03642295300960541,0.99
0.0028404484037309885,1.0
0.0070772008039057255,1.0
0.003797913435846567,1.0
0.0033649164251983166,1.0
0.0062386151403188705,1.0
0.0018277625786140561,1.0
0.00030416669324040413,1.0
0.010772833600640297,1.0
0.00017023923282977194,1.0
0.0010303860763087869,1.0
0.002948740730062127,1.0
0.035431817173957825,1.0
0.029353637248277664,0.99
0.07067456096410751,0.99
0.034242235124111176,0.99
0.029264969751238823,1.0
0.005997301544994116,1.0
0.0048814741894602776,1.0
0.00020373513689264655,1.0
0.0016331407241523266,1.0
0.007200470194220543,1.0
0.00027208085521124303,1.0
0.0019978436175733805,1.0
0.010270271450281143,1.0
0.006292320322245359,1.0
0.009509194642305374,1.0
0.013539174571633339,1.0
0.00024264570674858987,1.0
0.0004081743536517024,1.0
0.0010275356471538544,1.0
0.01884213462471962,1.0
0.009787905029952526,1.0
0.0025693473871797323,1.0
0.0016148280119523406,1.0
0.007581159006804228,1.0
0.0037337723188102245,1.0
0.023431379348039627,1.0
0.007400911301374435,1.0
0.005368813406676054,1.0
0.0007300983997993171,1.0
0.0006077595753595233,1.0
0.0003826576576102525,1.0
0.0012774431379511952,1.0
0.003224421525374055,1.0
0.0034941232297569513,1.0
0.00811667088419199,1.0
0.0018970392411574721,1.0
0.002907457761466503,1.0
0.0011491813929751515,1.0
0.002132302848622203,1.0
0.025714511051774025,0.99
0.0016898603644222021,1.0
0.0020126739982515574,1.0
0.00029736236319877207,1.0
0.007774428930133581,1.0
0.0015990766696631908,1.0
0.0013209490571171045,1.0
0.005177384242415428,1.0
0.0444207526743412,1.0
0.011687650345265865,1.0
0.0005613242974504828,1.0
0.0003673359751701355,1.0
0.033714279532432556,1.0
0.010420910082757473,1.0
0.0019219263922423124,1.0
0.0006166356615722179,1.0
0.00013315287651494145,1.0
0.0007593424525111914,1.0
0.000111848370579537,1.0
0.007577857933938503,1.0
0.0003461634332779795,1.0
0.18738263845443726,0.98
0.0005145535105839372,1.0
0.005149611737579107,1.0
0.021495549008250237,1.0
0.004919337574392557,1.0
0.0016054564621299505,1.0
0.01619528792798519,1.0
0.008265811949968338,1.0
0.013447371311485767,1.0
0.002744427416473627,1.0
0.0007802612381055951,1.0
0.0002894079079851508,1.0
0.0034731444902718067,1.0
0.020069589838385582,1.0
0.0004439697659108788,1.0
0.00378241715952754,1.0
0.00134927942417562,1.0
0.0020187078043818474,0.99
0.01564909517765045,1.0
0.01513643004000187,1.0
0.004293197765946388,1.0
0.00027613091515377164,1.0
0.0006299945525825024,1.0
0.0008528936887159944,1.0
0.0004605399153660983,1.0
0.0005732474965043366,1.0
0.0015446058241650462,1.0
0.00029717141296714544,1.0
0.0011114580556750298,1.0
0.0001911009312607348,1.0
0.0045244027860462666,1.0
0.00033157356665469706,1.0
0.0014521123375743628,1.0
0.015855204313993454,0.99
0.002652887487784028,1.0
0.004000680986791849,1.0
0.0023139535915106535,1.0
0.0014552046777680516,1.0
0.02712411805987358,0.99
0.014950740151107311,1.0
6.192175351316109e-05,1.0
0.0003232177987229079,1.0
0.00024319671501871198,1.0
0.00019730762869585305,1.0
0.0018064184114336967,1.0
0.0018074011895805597,1.0
0.0005285815568640828,1.0
0.04696207121014595,1.0
0.03147626668214798,1.0
5.5178032198455185e-05,1.0
0.097327321767807,0.99
0.0003868798667099327,1.0
0.0009803690481930971,1.0
0.00014850962907075882,1.0
0.0012281275121495128,1.0
0.0008049180614762008,1.0
0.000188379010069184,1.0
0.0018592521082609892,1.0
0.00048019588575698435,1.0
0.015603261068463326,1.0
0.00016318456619046628,1.0
0.000191699800780043,1.0
0.0002529580087866634,1.0
0.0008095639059320092,1.0
0.0005525970482267439,1.0
0.0005971895297989249,1.0
0.014497373253107071,1.0
0.00036264481605030596,1.0
0.004718102514743805,1.0
0.0011607571505010128,1.0
0.0005023858975619078,1.0
0.01215598825365305,1.0
0.026039831340312958,1.0
0.0003602515789680183,1.0
0.003959134686738253,1.0
0.0008425522828474641,1.0
0.0039636255241930485,1.0
0.004417878575623035,1.0
0.0004954013857059181,1.0
0.04088157042860985,1.0
0.00013130655861459672,1.0
0.0001376220170641318,1.0
0.013547562062740326,1.0
0.03540947288274765,0.99
0.00046712090261280537,1.0
0.03549770638346672,1.0
0.0008563680457882583,1.0
0.006682904902845621,1.0
0.0010522110387682915,1.0
3.7354533560574055e-05,1.0
4.042267846671166e-06,1.0
0.00041462131775915623,1.0
0.00010430513066239655,1.0
0.0002392930764472112,1.0
0.005399120505899191,1.0
0.012181098572909832,1.0
0.0006497084395959973,1.0
0.007051475811749697,1.0
0.002553889062255621,1.0
3.6033117794431746e-05,1.0
0.00032392836874350905,1.0
0.0006653624004684389,1.0
1.5235697901516687e-05,1.0
0.008282709866762161,1.0
0.011324903927743435,1.0
0.002119068056344986,1.0
0.00018119193555321544,1.0
0.00043384195305407047,1.0
0.0002773327869363129,1.0
0.004157505929470062,1.0
6.159382610348985e-05,1.0
0.0003961362817790359,1.0
0.03325987979769707,0.99
6.882858724566177e-05,1.0
0.002077415818348527,1.0
9.832790965447202e-05,1.0
0.021350067108869553,1.0
0.0002171442611142993,1.0
0.00030266706016846,1.0
7.25583522580564e-05,1.0
0.0061216508038342,1.0
0.0007377445581369102,1.0
2.774040876829531e-05,1.0
0.010216456837952137,1.0
6.643009692197666e-05,1.0
0.00012512812099885195,1.0
0.0007257352699525654,1.0
0.00018810642359312624,1.0
2.3961074475664645e-05,1.0
0.00029034120962023735,1.0
8.048073505051434e-05,1.0
0.0001153854900621809,1.0
0.046108752489089966,1.0
3.5603923606686294e-05,1.0
0.06195256859064102,0.99
2.8884071070933715e-05,1.0
0.00032919688965193927,1.0
5.745084854424931e-05,1.0
0.0003988457901868969,1.0
8.917206287151203e-06,1.0
0.0007156459032557905,1.0
5.2738887461600825e-05,1.0
0.01102173700928688,1.0
0.0028751431964337826,1.0
9.889960347209126e-05,1.0
0.003779210150241852,1.0
0.1474921852350235,0.99
2.139882417395711e-05,1.0
0.0001688714837655425,1.0
0.00019486322707962245,1.0
0.002085696440190077,1.0
