loss,acc
2.3284754753112793,0.07
2.304103136062622,0.1
2.3250644207000732,0.09
2.3450894355773926,0.04
2.324418306350708,0.09
2.329660415649414,0.17
2.340881109237671,0.12
2.328031301498413,0.11
2.3401994705200195,0.07
2.3360400199890137,0.1
2.376079797744751,0.08
2.336094379425049,0.12
2.302929401397705,0.14
2.345886468887329,0.05
2.33100962638855,0.06
2.3263535499572754,0.04
2.348618984222412,0.08
2.336829900741577,0.15
2.3539183139801025,0.12
2.314711570739746,0.09
2.349137783050537,0.15
2.2669670581817627,0.07
2.3186731338500977,0.13
2.3325960636138916,0.11
2.381814956665039,0.09
2.3129544258117676,0.08
2.3387813568115234,0.13
2.326375722885132,0.11
2.2956178188323975,0.16
2.3085989952087402,0.13
2.3299577236175537,0.08
2.345806360244751,0.13
2.3383734226226807,0.13
2.334768533706665,0.11
2.3530545234680176,0.1
2.3626768589019775,0.05
2.269794225692749,0.11
2.330876350402832,0.14
2.330535888671875,0.13
2.30869722366333,0.08
2.3217058181762695,0.14
2.378122091293335,0.11
2.351199150085449,0.13
2.3134782314300537,0.13
2.335484266281128,0.11
2.3221614360809326,0.06
2.324357748031616,0.08
2.312788486480713,0.11
2.355980157852173,0.08
2.3593966960906982,0.12
2.3445661067962646,0.09
2.322324752807617,0.13
2.298189163208008,0.11
2.313231945037842,0.09
2.3536598682403564,0.14
2.3202316761016846,0.08
2.361022710800171,0.15
2.3475582599639893,0.11
2.34067702293396,0.1
2.3526270389556885,0.15
2.336745500564575,0.15
2.3198485374450684,0.07
2.3044724464416504,0.07
2.3204779624938965,0.07
2.346829891204834,0.06
2.332853317260742,0.11
2.3176167011260986,0.13
2.3619234561920166,0.13
2.3507025241851807,0.12
2.3257710933685303,0.11
2.3408432006835938,0.11
2.3375935554504395,0.06
2.350527048110962,0.06
2.307001829147339,0.14
2.334171772003174,0.11
2.3704891204833984,0.1
2.3220877647399902,0.08
2.3088648319244385,0.12
2.3363776206970215,0.1
2.3752784729003906,0.13
2.2735517024993896,0.12
2.319432497024536,0.12
2.3257548809051514,0.13
2.359121799468994,0.07
2.3678159713745117,0.12
2.3099355697631836,0.09
2.3118677139282227,0.12
2.3406131267547607,0.1
2.3296337127685547,0.11
2.2940988540649414,0.09
2.324418544769287,0.14
2.3052642345428467,0.15
2.352814197540283,0.12
2.3528072834014893,0.1
2.297869920730591,0.09
2.332524061203003,0.09
2.287014961242676,0.06
2.3112826347351074,0.07
2.334235906600952,0.1
2.320564031600952,0.15
2.3346288204193115,0.11
2.3385486602783203,0.1
2.3015475273132324,0.13
2.349207639694214,0.07
2.3517301082611084,0.08
2.320524215698242,0.12
2.3398277759552,0.13
2.330652952194214,0.09
2.2710981369018555,0.1
2.337707042694092,0.11
2.3019628524780273,0.11
2.3535683155059814,0.15
2.3117177486419678,0.1
2.340287685394287,0.15
2.3339178562164307,0.15
2.318220376968384,0.14
2.3110363483428955,0.19
2.324948787689209,0.12
2.319941520690918,0.14
2.36283278465271,0.1
2.3376219272613525,0.12
2.3364086151123047,0.04
2.317793846130371,0.15
2.325878858566284,0.1
2.3340914249420166,0.06
2.306983470916748,0.06
2.3415470123291016,0.08
2.3533430099487305,0.09
2.314913272857666,0.09
2.348181962966919,0.07
2.357231616973877,0.05
2.3343148231506348,0.07
2.349466323852539,0.18
2.33183217048645,0.09
2.334824800491333,0.11
2.3307695388793945,0.11
2.3250246047973633,0.08
2.2874529361724854,0.11
2.3506340980529785,0.11
2.361690044403076,0.12
2.302307605743408,0.17
2.315918207168579,0.11
2.3645012378692627,0.14
2.306934356689453,0.1
2.3309319019317627,0.09
2.3038389682769775,0.11
2.3244128227233887,0.14
2.3056373596191406,0.12
2.35233998298645,0.12
2.3521533012390137,0.09
2.3491547107696533,0.09
2.3269124031066895,0.08
2.3181920051574707,0.1
2.340322971343994,0.15
2.3172695636749268,0.11
2.3191046714782715,0.1
2.359252691268921,0.12
2.3355162143707275,0.11
2.3319108486175537,0.04
2.330289363861084,0.11
2.32358717918396,0.13
2.3476033210754395,0.14
2.3414535522460938,0.08
2.336941719055176,0.15
2.31913161277771,0.07
2.3490793704986572,0.14
2.329920530319214,0.1
2.3203794956207275,0.11
2.3605871200561523,0.09
2.332326889038086,0.13
2.3397343158721924,0.1
2.3268067836761475,0.14
2.332509756088257,0.07
2.31481671333313,0.12
2.358572483062744,0.08
2.3496577739715576,0.12
2.340637445449829,0.14
2.3323631286621094,0.05
2.3226473331451416,0.1
2.3569228649139404,0.12
2.336686849594116,0.1
2.3293399810791016,0.07
2.3194363117218018,0.08
2.3338265419006348,0.1
2.333096504211426,0.16
2.321866273880005,0.12
2.3157777786254883,0.02
2.3297207355499268,0.08
2.340776205062866,0.1
2.2899370193481445,0.08
2.3691084384918213,0.12
2.3526487350463867,0.11
2.3103103637695312,0.11
2.3420355319976807,0.1
2.3165693283081055,0.09
2.3084120750427246,0.08
2.299098014831543,0.14
2.3104488849639893,0.11
2.3149361610412598,0.12
2.31166410446167,0.12
2.293776035308838,0.15
2.322777032852173,0.15
2.332819938659668,0.14
2.330479621887207,0.13
2.36788272857666,0.11
2.3425562381744385,0.1
2.3263943195343018,0.1
2.332470655441284,0.1
2.3431341648101807,0.06
2.349138021469116,0.11
2.3478314876556396,0.14
2.317537784576416,0.1
2.3415393829345703,0.13
2.318932294845581,0.07
2.3194539546966553,0.11
2.3121631145477295,0.1
2.3081188201904297,0.14
2.349008798599243,0.17
2.31077241897583,0.14
2.308159112930298,0.12
2.2901194095611572,0.09
2.343625545501709,0.11
2.313997745513916,0.11
2.3626065254211426,0.09
2.3246424198150635,0.09
2.350238561630249,0.16
2.3209338188171387,0.13
2.363166332244873,0.06
2.312842845916748,0.06
2.330263376235962,0.09
2.320193290710449,0.1
2.353058099746704,0.05
2.3168416023254395,0.13
2.3616065979003906,0.13
2.350050926208496,0.12
2.3437142372131348,0.14
2.341850996017456,0.07
2.3340694904327393,0.11
2.2987442016601562,0.17
2.3372416496276855,0.14
2.2992968559265137,0.11
2.3374032974243164,0.1
2.363490343093872,0.07
2.3331563472747803,0.18
2.354482650756836,0.12
2.32397723197937,0.09
2.349593162536621,0.08
2.3481831550598145,0.15
2.3235361576080322,0.13
2.3421103954315186,0.07
2.330160140991211,0.06
2.313969135284424,0.15
2.334049701690674,0.1
2.312493324279785,0.19
2.3635435104370117,0.1
2.2831978797912598,0.13
2.356273651123047,0.17
2.345107316970825,0.13
2.298609972000122,0.1
2.3338942527770996,0.12
2.3286871910095215,0.15
2.3565499782562256,0.1
2.3440537452697754,0.11
2.2974565029144287,0.09
2.321265935897827,0.15
2.3254711627960205,0.07
2.3493311405181885,0.07
2.344578981399536,0.08
2.32893705368042,0.14
2.3444957733154297,0.08
2.318849802017212,0.09
2.3517422676086426,0.12
2.337362051010132,0.1
2.305375337600708,0.11
2.335907459259033,0.08
2.3300774097442627,0.07
2.3280179500579834,0.09
2.3420987129211426,0.08
2.3451077938079834,0.17
2.3378865718841553,0.14
2.32472825050354,0.11
2.2898457050323486,0.07
2.328920364379883,0.12
2.3445920944213867,0.08
2.3330187797546387,0.15
2.3469390869140625,0.11
2.2968697547912598,0.11
2.341668128967285,0.13
2.350137710571289,0.15
2.2819995880126953,0.11
2.3616480827331543,0.08
2.310452938079834,0.11
2.3296990394592285,0.11
2.3278584480285645,0.12
2.3329761028289795,0.08
2.314728260040283,0.16
2.335872173309326,0.1
2.337794065475464,0.15
2.3036234378814697,0.1
2.3415749073028564,0.06
2.3420023918151855,0.09
2.3680357933044434,0.13
2.333204507827759,0.12
2.36374831199646,0.1
2.348304033279419,0.1
2.353567361831665,0.13
2.3583076000213623,0.13
2.314332962036133,0.16
2.3029274940490723,0.04
2.349900007247925,0.08
2.318439245223999,0.12
2.335319995880127,0.15
2.3206400871276855,0.15
2.301726818084717,0.1
2.3509035110473633,0.08
2.2972652912139893,0.14
2.310112237930298,0.09
2.3411521911621094,0.06
2.343118190765381,0.1
2.3504819869995117,0.16
2.334035873413086,0.1
2.326467514038086,0.07
2.324737310409546,0.07
2.3183460235595703,0.09
2.3369863033294678,0.09
2.3258156776428223,0.1
2.329162836074829,0.1
2.3240232467651367,0.1
2.318274974822998,0.15
2.3680057525634766,0.09
2.3586151599884033,0.13
2.3370301723480225,0.12
2.3410468101501465,0.09
2.348051071166992,0.08
2.355959892272949,0.16
2.2889678478240967,0.16
2.3410210609436035,0.1
2.3387036323547363,0.14
2.3591701984405518,0.13
2.283907175064087,0.11
2.3131420612335205,0.09
2.3366754055023193,0.07
2.3128724098205566,0.17
2.324619770050049,0.14
2.337709426879883,0.09
2.3117568492889404,0.07
2.323639392852783,0.1
2.3820412158966064,0.08
2.3235907554626465,0.12
2.3192951679229736,0.1
2.3255858421325684,0.08
2.3283674716949463,0.12
2.333043336868286,0.02
2.3469045162200928,0.16
2.3114655017852783,0.14
2.3027710914611816,0.15
2.3619422912597656,0.08
2.35062575340271,0.08
2.315547466278076,0.15
2.3585662841796875,0.1
2.319377899169922,0.1
2.282335042953491,0.1
2.340423345565796,0.07
