loss,acc
2.3087213039398193,0.07
2.296321153640747,0.17
2.3359763622283936,0.11
2.354825735092163,0.04
2.3427510261535645,0.09
2.2909440994262695,0.12
2.343940019607544,0.15
2.322324514389038,0.13
2.343863010406494,0.12
2.3213186264038086,0.16
2.351771593093872,0.16
2.3552041053771973,0.1
2.330070734024048,0.13
2.3335537910461426,0.17
2.341243267059326,0.1
2.3444647789001465,0.11
2.337336778640747,0.14
2.325749635696411,0.09
2.277144432067871,0.12
2.3578262329101562,0.05
2.3328869342803955,0.13
2.3474130630493164,0.04
2.3515145778656006,0.07
2.2787723541259766,0.1
2.351712226867676,0.07
2.35280442237854,0.16
2.3559250831604004,0.12
2.3086459636688232,0.18
2.356905698776245,0.14
2.3292043209075928,0.12
2.337404489517212,0.17
2.3191921710968018,0.17
2.302870750427246,0.11
2.315248727798462,0.07
2.3185858726501465,0.11
2.337245464324951,0.06
2.3333258628845215,0.11
2.348680257797241,0.15
2.316617012023926,0.11
2.3127362728118896,0.08
2.3171236515045166,0.09
2.345191478729248,0.09
2.327930212020874,0.09
2.3369152545928955,0.15
2.297210216522217,0.1
2.381964683532715,0.14
2.3441548347473145,0.14
2.333420753479004,0.12
2.3419642448425293,0.11
2.3164970874786377,0.15
2.3315088748931885,0.08
2.3462586402893066,0.07
2.3574378490448,0.08
2.345930814743042,0.08
2.318711757659912,0.1
2.3440654277801514,0.09
2.317932367324829,0.15
2.332401990890503,0.1
2.3221046924591064,0.11
2.311494827270508,0.09
2.332071542739868,0.09
2.341097116470337,0.08
2.3408915996551514,0.13
2.3324999809265137,0.1
2.343156337738037,0.11
2.3294897079467773,0.05
2.331698417663574,0.11
2.340475559234619,0.14
2.3135907649993896,0.1
2.355950117111206,0.1
2.3228251934051514,0.11
2.353240728378296,0.14
2.33441424369812,0.1
2.346845865249634,0.12
2.3453614711761475,0.11
2.3194122314453125,0.11
2.335858106613159,0.07
2.340980291366577,0.13
2.301708459854126,0.05
2.3291008472442627,0.11
2.3291983604431152,0.12
2.3146448135375977,0.16
2.3158063888549805,0.06
2.3217861652374268,0.08
2.325192451477051,0.1
2.319542169570923,0.07
2.3451247215270996,0.13
2.3407881259918213,0.03
2.338752508163452,0.11
2.320408821105957,0.13
2.340968370437622,0.06
2.339247465133667,0.09
2.353707790374756,0.11
2.287998914718628,0.11
2.3185536861419678,0.1
2.3207814693450928,0.09
2.3612606525421143,0.12
2.3237099647521973,0.1
2.3239951133728027,0.15
2.3210904598236084,0.08
2.344935178756714,0.13
2.339635133743286,0.06
