loss,acc
2.3057610988616943,0.13
2.3239595890045166,0.05
2.3208630084991455,0.1
2.326629400253296,0.11
2.3175013065338135,0.14
2.283717393875122,0.1
2.3108527660369873,0.15
2.323715925216675,0.14
2.336186170578003,0.11
2.3630638122558594,0.11
2.3075757026672363,0.15
2.3181979656219482,0.09
2.3529767990112305,0.06
2.315054416656494,0.15
2.3438141345977783,0.14
2.352149486541748,0.12
2.3073902130126953,0.1
2.2985799312591553,0.07
2.3272883892059326,0.11
2.289185047149658,0.11
2.324519634246826,0.23
2.319481372833252,0.12
2.3074681758880615,0.11
2.3316941261291504,0.2
2.3342373371124268,0.1
2.314716100692749,0.09
2.3407809734344482,0.09
2.3527657985687256,0.11
2.307575225830078,0.09
2.2875921726226807,0.15
2.321260452270508,0.09
2.3365354537963867,0.11
2.311558485031128,0.1
2.3503973484039307,0.13
2.3452706336975098,0.09
2.3433663845062256,0.12
2.334141254425049,0.14
2.2934682369232178,0.06
2.3307065963745117,0.13
2.2883806228637695,0.13
2.3191311359405518,0.15
2.2888386249542236,0.09
2.3267223834991455,0.08
2.283130407333374,0.09
2.3531274795532227,0.1
2.360133409500122,0.14
2.297687292098999,0.09
2.326364278793335,0.12
2.307137966156006,0.09
2.3089563846588135,0.13
2.3421120643615723,0.11
2.3111345767974854,0.11
2.351029634475708,0.11
2.3632187843322754,0.13
2.2904341220855713,0.13
2.3231053352355957,0.12
2.335301160812378,0.11
2.3337769508361816,0.18
2.3264341354370117,0.11
2.3383052349090576,0.09
2.309368848800659,0.15
2.337440013885498,0.16
2.329498767852783,0.14
2.301598310470581,0.09
2.335239887237549,0.06
2.3321876525878906,0.06
2.318948745727539,0.12
2.3523592948913574,0.14
2.3804690837860107,0.1
2.31315541267395,0.09
2.3599021434783936,0.11
2.3099162578582764,0.15
2.314213275909424,0.16
2.3142151832580566,0.08
2.3001668453216553,0.12
2.260007381439209,0.2
2.3028950691223145,0.08
2.3296635150909424,0.13
2.33085036277771,0.12
2.3342125415802,0.15
2.3029770851135254,0.14
2.3406565189361572,0.17
2.3291170597076416,0.17
2.326491355895996,0.15
2.272087812423706,0.23
2.330592393875122,0.09
2.327786684036255,0.09
2.3339619636535645,0.12
2.2902956008911133,0.09
2.316100597381592,0.08
2.267850875854492,0.1
2.2989490032196045,0.07
2.317819118499756,0.16
2.3013744354248047,0.18
2.3111116886138916,0.08
2.348395347595215,0.2
2.3228259086608887,0.1
2.321401834487915,0.14
