loss,acc
2.3142788410186768,0.08
2.349625825881958,0.11
2.3041951656341553,0.15
2.30470609664917,0.1
2.3290679454803467,0.17
2.345966100692749,0.09
2.2977826595306396,0.13
2.318683385848999,0.13
2.343651056289673,0.11
2.2975072860717773,0.09
2.3160674571990967,0.16
2.2995970249176025,0.11
2.306455612182617,0.13
2.3586466312408447,0.09
2.3059637546539307,0.12
2.30446720123291,0.11
2.3103108406066895,0.15
2.3492727279663086,0.2
2.3463258743286133,0.14
2.331669807434082,0.12
2.3075828552246094,0.1
2.3383729457855225,0.07
2.372764825820923,0.11
2.311248540878296,0.08
2.3223447799682617,0.09
2.301178455352783,0.16
2.3011269569396973,0.14
2.326347827911377,0.15
2.2995765209198,0.1
2.3126416206359863,0.14
2.314911127090454,0.12
2.3292288780212402,0.1
2.299525260925293,0.14
2.3015522956848145,0.14
2.290684700012207,0.11
2.269469976425171,0.13
2.3380990028381348,0.12
2.342806577682495,0.08
2.269379138946533,0.15
2.347548723220825,0.16
2.293361186981201,0.09
2.337170362472534,0.17
2.30220103263855,0.12
2.303057909011841,0.1
2.3362863063812256,0.09
2.314249277114868,0.08
2.3095457553863525,0.12
2.334320068359375,0.11
2.3160555362701416,0.13
2.3498165607452393,0.18
2.3209738731384277,0.09
2.3442885875701904,0.11
2.2700695991516113,0.09
2.3542230129241943,0.09
2.3420379161834717,0.1
2.335209608078003,0.15
2.3409998416900635,0.06
2.3462307453155518,0.12
2.353296995162964,0.12
2.3333523273468018,0.1
2.322870969772339,0.17
2.296049118041992,0.14
2.291722536087036,0.13
2.3426806926727295,0.12
2.2993686199188232,0.11
2.355391025543213,0.08
2.275782346725464,0.1
2.2999284267425537,0.09
2.2967166900634766,0.1
2.3346474170684814,0.11
2.315683364868164,0.13
2.326831817626953,0.09
2.3204870223999023,0.16
2.3475112915039062,0.16
2.3287558555603027,0.19
2.3095524311065674,0.17
2.354111433029175,0.12
2.330758810043335,0.06
2.3284528255462646,0.14
2.3328351974487305,0.1
2.2699122428894043,0.12
2.3200833797454834,0.12
2.2780351638793945,0.14
2.3315842151641846,0.22
2.293161392211914,0.08
2.336076021194458,0.14
2.2917511463165283,0.16
2.339010000228882,0.11
2.3226065635681152,0.14
2.289419651031494,0.17
2.3185956478118896,0.16
2.3552589416503906,0.14
2.3161239624023438,0.06
2.334348440170288,0.14
2.3246562480926514,0.17
2.315878391265869,0.07
2.3164868354797363,0.1
2.2817564010620117,0.09
2.314713716506958,0.16
2.2858150005340576,0.15
2.33512544631958,0.08
2.343662738800049,0.07
2.308351516723633,0.1
2.314234495162964,0.1
2.302849531173706,0.15
2.326843500137329,0.13
2.307238817214966,0.14
2.32696533203125,0.13
