loss,acc
2.3376824855804443,0.08
2.343498468399048,0.12
2.3057143688201904,0.11
2.3242621421813965,0.12
2.3349287509918213,0.12
2.3047237396240234,0.05
2.2991831302642822,0.13
2.3636834621429443,0.07
2.3122026920318604,0.16
2.3122007846832275,0.2
2.290919303894043,0.18
2.2980806827545166,0.07
2.326322317123413,0.15
2.354872941970825,0.09
2.2936155796051025,0.13
2.285634756088257,0.11
2.3241147994995117,0.13
2.3051352500915527,0.17
2.31465220451355,0.16
2.327033519744873,0.11
2.321429967880249,0.13
2.304246664047241,0.08
2.3161702156066895,0.09
2.309431314468384,0.09
2.336341619491577,0.12
2.3175454139709473,0.06
2.3223774433135986,0.06
2.3400790691375732,0.16
2.3211424350738525,0.13
2.302246332168579,0.08
2.3168227672576904,0.15
2.3148207664489746,0.14
2.3516831398010254,0.08
2.325110673904419,0.13
2.3046932220458984,0.18
2.3176629543304443,0.1
2.3201537132263184,0.1
2.317534923553467,0.15
2.3465771675109863,0.11
2.3290257453918457,0.17
2.3435637950897217,0.14
2.287519693374634,0.11
2.3173224925994873,0.16
2.340998649597168,0.23
2.310715913772583,0.09
2.321925401687622,0.13
2.29491925239563,0.13
2.3362088203430176,0.09
2.2867677211761475,0.1
2.3378593921661377,0.09
2.3299059867858887,0.11
2.278716564178467,0.11
2.326972723007202,0.13
2.3342702388763428,0.16
2.338124990463257,0.15
2.321699857711792,0.07
2.3248891830444336,0.08
2.3263068199157715,0.13
2.3152401447296143,0.17
2.3272645473480225,0.11
2.3105452060699463,0.14
2.343203067779541,0.11
2.3232762813568115,0.13
2.3358402252197266,0.13
2.3314030170440674,0.16
2.333592653274536,0.14
2.3201019763946533,0.1
2.3268277645111084,0.14
2.3208436965942383,0.13
2.3228037357330322,0.14
2.3061721324920654,0.09
2.3296306133270264,0.1
2.3296680450439453,0.17
2.329606294631958,0.16
2.3236567974090576,0.13
2.316333055496216,0.15
2.2915923595428467,0.1
2.3165271282196045,0.13
2.313084125518799,0.1
2.350739002227783,0.15
2.2905261516571045,0.12
2.3068857192993164,0.13
2.3101255893707275,0.13
2.3518173694610596,0.16
2.309385061264038,0.14
2.3273186683654785,0.08
2.342123508453369,0.11
2.2990803718566895,0.1
2.308288812637329,0.16
2.301969289779663,0.15
2.3323938846588135,0.17
2.3252007961273193,0.16
2.335749626159668,0.13
