loss,acc
2.317931890487671,0.08
2.327575445175171,0.19
2.299942970275879,0.14
2.2936830520629883,0.11
2.3090574741363525,0.13
2.2969276905059814,0.11
2.3368735313415527,0.09
2.3399500846862793,0.11
2.3307230472564697,0.14
2.3400745391845703,0.11
2.301528215408325,0.11
2.329716444015503,0.1
2.2989559173583984,0.09
2.297362804412842,0.08
2.3193955421447754,0.16
2.2774529457092285,0.16
2.298368453979492,0.13
2.319711923599243,0.12
2.3211238384246826,0.12
2.3048713207244873,0.17
2.349139451980591,0.1
2.3006672859191895,0.14
2.3065035343170166,0.16
2.3167808055877686,0.12
2.3181662559509277,0.11
2.30788516998291,0.08
2.2992072105407715,0.08
2.3179116249084473,0.12
2.3163986206054688,0.06
2.3150699138641357,0.1
2.2846436500549316,0.17
2.296261787414551,0.2
2.3145546913146973,0.13
2.328407049179077,0.07
2.3502330780029297,0.07
2.3096632957458496,0.11
2.302644729614258,0.13
2.3085782527923584,0.16
2.3070504665374756,0.13
2.304304361343384,0.12
2.335350513458252,0.08
2.3033580780029297,0.06
2.3386404514312744,0.09
2.29357647895813,0.13
2.3208670616149902,0.1
2.332235097885132,0.12
2.300312042236328,0.13
2.3384969234466553,0.11
2.2751946449279785,0.17
2.3242430686950684,0.06
2.2920920848846436,0.09
2.3150124549865723,0.15
2.3194854259490967,0.15
2.3528854846954346,0.05
2.2989611625671387,0.13
2.289156198501587,0.13
2.304988384246826,0.12
2.3143279552459717,0.11
2.297539472579956,0.12
2.3290560245513916,0.07
2.3151602745056152,0.09
2.323719024658203,0.1
2.290257453918457,0.11
2.339451313018799,0.1
2.324340581893921,0.05
2.3368630409240723,0.08
2.3102645874023438,0.12
2.3111908435821533,0.11
2.3179516792297363,0.06
2.3301446437835693,0.08
2.318692207336426,0.14
2.3315606117248535,0.09
2.307340621948242,0.13
2.337228775024414,0.12
2.313795566558838,0.09
2.346130609512329,0.11
2.32429575920105,0.16
2.307058095932007,0.11
2.2971770763397217,0.05
2.3241045475006104,0.07
2.3277368545532227,0.16
2.331991195678711,0.06
2.307459831237793,0.13
2.309771776199341,0.1
2.3080174922943115,0.12
2.307431221008301,0.09
2.3377137184143066,0.07
2.3211281299591064,0.18
2.3248915672302246,0.08
2.2702367305755615,0.11
2.3009088039398193,0.1
2.314727306365967,0.13
2.350834608078003,0.07
2.281308650970459,0.14
2.2762715816497803,0.16
2.3353304862976074,0.11
2.3145432472229004,0.09
2.3079445362091064,0.11
2.3164758682250977,0.1
2.336271286010742,0.05
2.331303358078003,0.11
2.3132529258728027,0.12
2.3306801319122314,0.17
2.2646708488464355,0.08
2.2959518432617188,0.09
2.3259928226470947,0.15
2.3033976554870605,0.09
2.3071022033691406,0.09
2.3196702003479004,0.1
2.3200767040252686,0.08
2.2937135696411133,0.11
2.286794662475586,0.11
2.297539234161377,0.12
2.32074236869812,0.11
2.2989230155944824,0.12
2.3030169010162354,0.11
2.3010337352752686,0.09
2.3142688274383545,0.01
2.3239145278930664,0.11
2.323748826980591,0.06
2.3229007720947266,0.13
2.3198537826538086,0.08
2.3252925872802734,0.1
2.3089780807495117,0.14
2.287095546722412,0.11
2.3497509956359863,0.1
2.313673973083496,0.13
2.311809778213501,0.11
2.3172671794891357,0.1
2.3221888542175293,0.14
2.324251890182495,0.06
2.3230576515197754,0.08
2.33705997467041,0.1
2.3040404319763184,0.16
2.305067539215088,0.12
2.2798829078674316,0.09
2.296168565750122,0.11
2.3005077838897705,0.09
2.299607276916504,0.12
2.3254482746124268,0.12
2.3159971237182617,0.11
2.3095438480377197,0.13
2.29054856300354,0.05
2.3275275230407715,0.09
2.328339099884033,0.08
2.3291566371917725,0.14
2.337475538253784,0.13
2.3255581855773926,0.07
2.309938430786133,0.12
2.3331458568573,0.1
2.3160758018493652,0.13
2.2825136184692383,0.11
2.3312761783599854,0.07
2.3266050815582275,0.11
2.3212733268737793,0.1
2.3682236671447754,0.11
2.3197340965270996,0.15
2.2989015579223633,0.07
2.293604612350464,0.04
2.311312675476074,0.09
2.3159611225128174,0.13
2.3066976070404053,0.1
2.3160452842712402,0.07
2.305645227432251,0.08
2.3205432891845703,0.12
2.343252658843994,0.08
2.304642677307129,0.14
2.2856216430664062,0.14
2.3383710384368896,0.11
2.309324264526367,0.11
2.3162758350372314,0.09
2.3271186351776123,0.11
2.3222103118896484,0.09
2.3193373680114746,0.09
2.3309519290924072,0.1
2.314211845397949,0.1
2.3065903186798096,0.13
2.3073737621307373,0.16
2.306502103805542,0.14
2.2866311073303223,0.12
2.31050181388855,0.07
