loss,acc
2.3610053062438965,0.08
2.322556972503662,0.23
2.3147687911987305,0.18
2.3157057762145996,0.11
2.3199307918548584,0.06
2.324378252029419,0.08
2.3252406120300293,0.12
2.3363144397735596,0.08
2.3060355186462402,0.1
2.3114004135131836,0.12
2.3190033435821533,0.11
2.2995705604553223,0.09
2.3231263160705566,0.13
2.290846347808838,0.12
2.342355966567993,0.11
2.3296403884887695,0.12
2.3051235675811768,0.06
2.3163199424743652,0.15
2.3159561157226562,0.12
2.319988250732422,0.07
2.3264644145965576,0.08
2.2807092666625977,0.12
2.3046956062316895,0.09
2.2784972190856934,0.14
2.3356575965881348,0.09
2.2996387481689453,0.14
2.3242642879486084,0.09
2.300196886062622,0.11
2.334188222885132,0.05
2.3063552379608154,0.06
2.3116071224212646,0.1
2.3282828330993652,0.14
2.277337074279785,0.11
2.3112235069274902,0.14
2.306663751602173,0.15
2.273541212081909,0.15
2.323700428009033,0.03
2.2951905727386475,0.09
2.282884359359741,0.1
2.2472708225250244,0.13
2.301521062850952,0.13
2.2782981395721436,0.09
2.3151514530181885,0.1
2.3261055946350098,0.09
2.282849073410034,0.06
2.3293001651763916,0.15
2.288661241531372,0.05
2.3364968299865723,0.09
2.3050589561462402,0.1
2.353008985519409,0.12
2.3318395614624023,0.12
2.340799331665039,0.12
2.3136186599731445,0.1
2.3117852210998535,0.1
2.332258701324463,0.15
2.3280386924743652,0.1
2.322676181793213,0.1
2.3319590091705322,0.14
2.3082120418548584,0.16
2.3352975845336914,0.08
2.3153605461120605,0.1
2.3231050968170166,0.08
2.2647509574890137,0.2
2.2914135456085205,0.15
2.334960460662842,0.12
2.31345272064209,0.11
2.324028730392456,0.11
2.3263721466064453,0.11
2.316556930541992,0.2
2.301015615463257,0.1
2.3115956783294678,0.05
2.3283982276916504,0.12
2.312272787094116,0.15
2.322763681411743,0.13
2.3265466690063477,0.15
2.3383185863494873,0.12
2.3239259719848633,0.09
2.3460516929626465,0.13
2.307506799697876,0.07
2.3283302783966064,0.12
2.294522762298584,0.16
2.273458957672119,0.15
2.3501086235046387,0.12
2.327514886856079,0.14
2.3295295238494873,0.08
2.325953722000122,0.11
2.3375051021575928,0.06
2.323380708694458,0.06
2.3059377670288086,0.1
2.353325605392456,0.06
2.3148229122161865,0.1
2.2888824939727783,0.07
2.3289544582366943,0.12
2.2997684478759766,0.13
2.3142948150634766,0.07
2.297506809234619,0.13
2.312039852142334,0.09
2.3233346939086914,0.11
2.3333818912506104,0.06
2.2938778400421143,0.1
2.3145058155059814,0.09
2.3392369747161865,0.06
2.3283779621124268,0.16
2.295821189880371,0.12
2.3224058151245117,0.11
2.338179349899292,0.12
2.3092055320739746,0.1
2.3400402069091797,0.15
2.3316867351531982,0.13
2.307241678237915,0.12
2.3337342739105225,0.09
2.3035781383514404,0.11
2.299409866333008,0.1
2.3260104656219482,0.11
2.293156862258911,0.07
2.3093299865722656,0.11
2.3015589714050293,0.12
2.317598342895508,0.12
2.3084027767181396,0.1
2.2768843173980713,0.06
2.2818315029144287,0.14
2.296435594558716,0.14
2.2772388458251953,0.15
2.2905852794647217,0.09
2.3260674476623535,0.07
2.3263373374938965,0.19
2.3020784854888916,0.09
2.310681104660034,0.09
2.3019015789031982,0.06
2.2996890544891357,0.12
2.331373929977417,0.1
2.3330600261688232,0.13
2.3146042823791504,0.13
2.3264522552490234,0.02
2.306687831878662,0.07
2.3189198970794678,0.08
2.2813358306884766,0.1
2.3480145931243896,0.14
2.2658345699310303,0.11
2.3285434246063232,0.11
2.309746742248535,0.1
2.347729444503784,0.15
2.3103389739990234,0.12
2.342819929122925,0.12
2.3168227672576904,0.06
2.3164167404174805,0.1
2.3212485313415527,0.15
2.3145034313201904,0.1
2.3053085803985596,0.13
2.3237388134002686,0.08
2.313408613204956,0.12
2.3199503421783447,0.15
2.3046233654022217,0.09
2.3248136043548584,0.03
2.2987208366394043,0.1
2.312633752822876,0.07
2.3176448345184326,0.15
2.3242664337158203,0.11
2.3252334594726562,0.1
2.325411558151245,0.12
2.311544895172119,0.12
2.3159689903259277,0.11
2.313509702682495,0.09
2.2859020233154297,0.09
2.3502602577209473,0.1
2.300086259841919,0.1
2.333432674407959,0.05
2.3038501739501953,0.13
2.3280069828033447,0.1
2.2974181175231934,0.12
2.306337594985962,0.15
