loss,acc
2.302471876144409,0.09
0.15983280539512634,0.46
0.1539260298013687,0.55
0.04235602170228958,0.57
0.06801385432481766,0.55
0.0311428215354681,0.41
0.11365080624818802,0.51
0.06973133981227875,0.58
0.015667039901018143,0.43
0.019898591563105583,0.5
0.09574467688798904,0.46
0.012094768695533276,0.43
0.019008802250027657,0.48
0.03845652937889099,0.48
0.015367269515991211,0.48
0.0036562061868608,0.5
0.10928672552108765,0.49
0.15261238813400269,0.49
0.0026582388672977686,0.52
0.0060812486335635185,0.43
0.045863717794418335,0.53
0.0048879412934184074,0.45
0.0033090722281485796,0.51
0.0806480422616005,0.58
0.007616051007062197,0.59
0.012339484877884388,0.49
0.008477678522467613,0.52
0.007259986363351345,0.61
0.0006215863395482302,0.41
0.0010424393694847822,0.52
0.0017944301944226027,0.57
0.15336507558822632,0.49
0.07874344289302826,0.54
0.0022503596264868975,0.52
0.0007966121193021536,0.6
0.0020358944311738014,0.5
0.0024923263117671013,0.47
0.005351323168724775,0.52
0.006176273804157972,0.53
0.001932059065438807,0.56
0.0009292388567700982,0.49
0.00161282520275563,0.53
0.013916992582380772,0.41
0.0027466181199997663,0.53
0.0020344050135463476,0.46
0.008934454061090946,0.54
0.0005310506094247103,0.49
0.017291683703660965,0.52
0.0006283010588958859,0.42
0.0016546810511499643,0.51
0.0037373066879808903,0.49
0.0013382801553234458,0.52
0.00021373982599470764,0.49
0.0005596784176304936,0.52
0.0038481573574244976,0.41
0.020195137709379196,0.54
0.016670476645231247,0.44
0.00037881461321376264,0.44
0.00020693849364761263,0.54
0.000795647909399122,0.37
0.006089414935559034,0.49
0.00038126681465655565,0.47
0.0007814725395292044,0.45
0.1900949478149414,0.49
0.00019515644817147404,0.55
0.05416674539446831,0.48
0.00020778540056198835,0.66
0.002370595932006836,0.5
0.001278028474189341,0.5
0.0003644982061814517,0.49
0.0007521257502958179,0.59
0.00028685026336461306,0.51
0.00013093948655296117,0.6
0.00307242083363235,0.5
0.047884251922369,0.52
0.0002205005002906546,0.52
0.0010449191322550178,0.48
0.00021847656171303242,0.56
0.0002043038111878559,0.57
0.00033619621535763144,0.55
0.0041154902428388596,0.47
0.04659445583820343,0.54
0.0014787756372243166,0.46
0.010245339944958687,0.57
0.00439929123967886,0.57
0.008808485232293606,0.56
0.00012906391930300742,0.48
0.00025049844407476485,0.42
0.055752232670784,0.43
0.039919476956129074,0.47
0.03718561306595802,0.43
0.009745393879711628,0.49
0.00028618707437999547,0.45
0.036911576986312866,0.53
0.0014356153551489115,0.54
0.0015245237154886127,0.57
0.0005125670577399433,0.58
3.4980774216819555e-05,0.5
0.0003466606140136719,0.52
0.0004403902275953442,0.46
0.0061164796352386475,0.48
0.004514447413384914,0.56
0.00011327131505822763,0.53
0.000841184111777693,0.44
0.0006383962463587523,0.43
0.0008422957616858184,0.45
0.00010152132745133713,0.53
0.0058394549414515495,0.58
4.399906538310461e-05,0.44
0.000855428515933454,0.55
0.00027232267893850803,0.49
0.00018075534899253398,0.56
0.05415669456124306,0.56
0.0002529621124267578,0.44
0.0011993040097877383,0.57
0.0007920654607005417,0.49
0.0004483369702938944,0.52
0.0005739140324294567,0.53
0.011480303481221199,0.51
0.0005166332121007144,0.48
0.000335412856657058,0.51
0.0003591699933167547,0.47
5.76879465370439e-05,0.51
0.06810710579156876,0.45
0.0015590518014505506,0.51
0.00011565950262593105,0.54
0.0022294875234365463,0.54
8.834491745801643e-05,0.44
0.0005950407357886434,0.55
0.00349572510458529,0.45
0.0012718720827251673,0.55
0.0005375731270760298,0.51
5.558013799600303e-05,0.5
0.00013505651440937072,0.47
0.0008929450414143503,0.53
7.841538172215223e-05,0.49
0.003387126140296459,0.44
4.4747896026819944e-05,0.51
0.0013748010387644172,0.48
0.0003801851999014616,0.49
0.00020576559472829103,0.46
0.00032691031810827553,0.62
0.00034378794953227043,0.41
0.0017752107232809067,0.53
9.645461977925152e-05,0.5
0.00020245446648914367,0.45
0.00020016364578623325,0.53
3.870143336826004e-05,0.43
0.0002255021536257118,0.57
0.00020523070998024195,0.55
7.454554179275874e-06,0.6
0.0015645696548745036,0.57
0.0053714863024652,0.51
0.00015039443678688258,0.5
0.001592772314324975,0.49
2.6569367037154734e-05,0.5
0.01918974705040455,0.49
8.678436279296875e-05,0.61
0.000741096620913595,0.52
9.671724546933547e-05,0.65
7.400512549793348e-05,0.5
0.0004126739513594657,0.5
5.793571472167969e-05,0.52
0.00011172502127010375,0.46
3.413434387766756e-05,0.53
0.010080039501190186,0.4
6.508005026262254e-05,0.58
0.007019613403826952,0.51
0.011655101552605629,0.5
6.859118911961559e-06,0.52
0.0002123274898622185,0.53
0.0014410902513191104,0.54
8.89887596713379e-05,0.61
0.000174226428498514,0.58
0.003302459605038166,0.5
5.073173451819457e-05,0.51
0.00016236709780059755,0.59
0.00023728150699753314,0.52
0.14496293663978577,0.52
2.1280027795000933e-05,0.51
5.570164285018109e-05,0.54
0.0003965342475567013,0.54
0.0038743512704968452,0.58
6.534434942295775e-05,0.54
0.0006603664951398969,0.54
0.0005444735288619995,0.64
9.753023186931387e-05,0.56
3.915903653251007e-05,0.49
8.489291212754324e-05,0.6
0.0003364846925251186,0.47
5.9500984207261354e-05,0.46
8.343677473021671e-05,0.49
0.00012572605919558555,0.48
0.00016053517174441367,0.51
0.00036129457294009626,0.58
0.00013721232244279236,0.49
0.00179176009260118,0.59
0.0025866965297609568,0.46
0.0001506805419921875,0.49
3.926894351025112e-05,0.51
0.00015689850260969251,0.5
0.00010499767086002976,0.51
3.158344770781696e-05,0.68
0.00018102781905326992,0.56
0.00010057449253508821,0.5
4.0700881072552875e-05,0.59
0.05171017348766327,0.52
3.0097960916464217e-05,0.5
0.00012573241838254035,0.5
0.0021660085767507553,0.49
0.005976841785013676,0.52
4.780509334523231e-05,0.55
1.5219052329484839e-05,0.48
2.0530007532215677e-05,0.55
0.0005738589097745717,0.49
6.521398609038442e-05,0.55
5.4342992370948195e-05,0.58
0.002992325695231557,0.47
7.33969354769215e-05,0.53
9.374415640195366e-06,0.47
4.119407822145149e-05,0.41
1.720506406854838e-05,0.49
2.2048950995667838e-05,0.5
0.0001632288913242519,0.57
0.00012189515109639615,0.49
6.143101927591488e-05,0.53
0.00010664566798368469,0.46
0.004384799860417843,0.49
0.051276735961437225,0.53
1.7454040062148124e-05,0.53
0.00011560440179891884,0.5
0.00374948070384562,0.52
7.703386654611677e-05,0.58
2.9274395274114795e-05,0.56
3.326182559248991e-05,0.49
0.0005944904405623674,0.57
1.877232534752693e-05,0.57
0.101534403860569,0.5
2.1128818843862973e-05,0.58
0.00012050628720317036,0.5
0.00026336670271120965,0.5
3.8605470763286576e-05,0.52
2.47955322265625e-05,0.45
0.0011721106711775064,0.53
2.899169885495212e-06,0.5
7.285323954420164e-05,0.51
0.008580198511481285,0.52
7.62939453125e-06,0.49
4.265705865691416e-05,0.48
