loss,acc
2.3160524368286133,0.11
2.295912265777588,0.19
2.3144233226776123,0.14
2.3243699073791504,0.05
2.287611484527588,0.09
2.316481828689575,0.17
2.2895381450653076,0.12
2.3453283309936523,0.1
2.327467441558838,0.13
2.284759521484375,0.09
2.308565616607666,0.11
2.3170180320739746,0.14
2.2938718795776367,0.08
2.321246385574341,0.1
2.3130486011505127,0.14
2.3268232345581055,0.15
2.299527645111084,0.12
2.322056293487549,0.09
2.331900119781494,0.1
2.337324380874634,0.11
2.2845518589019775,0.09
2.2949185371398926,0.05
2.2671549320220947,0.09
2.3157336711883545,0.14
2.3321022987365723,0.07
2.319981098175049,0.07
2.3198447227478027,0.1
2.3352043628692627,0.15
2.312965154647827,0.11
2.310978889465332,0.08
2.3010809421539307,0.09
2.3287513256073,0.08
2.3099467754364014,0.09
2.3003978729248047,0.1
2.3349826335906982,0.11
2.3094663619995117,0.09
2.3056282997131348,0.06
2.337643623352051,0.13
2.3186137676239014,0.1
2.314551591873169,0.15
2.3173160552978516,0.1
2.3048086166381836,0.1
2.3298544883728027,0.07
2.3319437503814697,0.11
2.3084421157836914,0.13
2.332226514816284,0.07
2.317758798599243,0.13
2.3148410320281982,0.16
2.33430552482605,0.17
2.2886409759521484,0.13
2.30961275100708,0.09
2.2851974964141846,0.11
2.318589448928833,0.13
2.3315083980560303,0.06
2.3285741806030273,0.11
2.2978811264038086,0.12
2.2829947471618652,0.12
2.317617654800415,0.13
2.2902932167053223,0.13
2.337264060974121,0.15
2.3012330532073975,0.11
2.3159689903259277,0.02
2.3217012882232666,0.09
2.3144729137420654,0.11
2.3217153549194336,0.12
2.30671763420105,0.08
2.3020098209381104,0.04
2.281806230545044,0.12
2.3234729766845703,0.06
2.3295485973358154,0.07
2.270317792892456,0.01
2.3257131576538086,0.08
2.3089728355407715,0.12
2.325547695159912,0.11
2.315983295440674,0.15
2.3397884368896484,0.14
2.3370370864868164,0.09
2.3097448348999023,0.15
2.2985146045684814,0.1
2.294168710708618,0.1
2.3037915229797363,0.08
2.329404354095459,0.11
2.3020246028900146,0.09
2.3209807872772217,0.13
2.328238010406494,0.14
2.3038206100463867,0.08
2.2974720001220703,0.06
2.3300461769104004,0.08
2.33113169670105,0.14
2.271106243133545,0.12
2.300311803817749,0.2
2.323153257369995,0.09
2.3357272148132324,0.06
2.3317556381225586,0.05
2.3354368209838867,0.11
2.310805320739746,0.12
2.316631555557251,0.09
2.317730665206909,0.11
2.313606023788452,0.11
2.3269872665405273,0.1
2.3309545516967773,0.14
2.304503917694092,0.1
2.3317720890045166,0.14
2.3159148693084717,0.14
2.3076558113098145,0.08
2.296008825302124,0.1
2.3117623329162598,0.09
2.3068149089813232,0.12
2.3042898178100586,0.12
2.2977311611175537,0.12
2.3122591972351074,0.09
2.3321917057037354,0.13
2.322143793106079,0.1
2.333678960800171,0.1
2.3270554542541504,0.09
2.326547145843506,0.09
2.29005765914917,0.14
2.2921254634857178,0.07
2.3314146995544434,0.09
2.319866180419922,0.14
2.3018064498901367,0.15
2.310436487197876,0.14
2.3051092624664307,0.09
2.2856884002685547,0.18
2.336916446685791,0.1
2.309283494949341,0.11
2.299990177154541,0.12
2.2970573902130127,0.14
2.3059632778167725,0.13
2.3283417224884033,0.1
2.3302652835845947,0.09
2.288313150405884,0.13
2.316678762435913,0.06
2.317906141281128,0.1
2.3295772075653076,0.14
2.3185412883758545,0.09
2.310929775238037,0.09
