loss,acc
2.3259620666503906,0.08
2.275874376296997,0.15
2.3150243759155273,0.05
2.362318277359009,0.12
2.300431251525879,0.12
2.3336308002471924,0.12
2.2838375568389893,0.07
2.3408925533294678,0.07
2.3442795276641846,0.06
2.263657331466675,0.07
2.3171145915985107,0.06
2.2947049140930176,0.1
2.2789158821105957,0.12
2.349517583847046,0.15
2.3292250633239746,0.09
2.3410608768463135,0.06
2.3212227821350098,0.13
2.270691394805908,0.05
2.3179173469543457,0.11
2.2957077026367188,0.1
2.3056139945983887,0.07
2.282034158706665,0.11
2.3407065868377686,0.18
2.34075927734375,0.1
2.330178737640381,0.1
2.359262228012085,0.08
2.2928290367126465,0.1
2.3251774311065674,0.09
2.312436819076538,0.06
2.303624153137207,0.05
2.3310534954071045,0.08
2.3071224689483643,0.13
2.3642139434814453,0.11
2.338977575302124,0.1
2.3014793395996094,0.11
2.3359014987945557,0.12
2.3276495933532715,0.09
2.337873697280884,0.16
2.367464065551758,0.12
2.3219900131225586,0.08
2.3349838256835938,0.08
2.3443241119384766,0.11
2.3329050540924072,0.17
2.302353858947754,0.13
2.330655574798584,0.1
2.3064541816711426,0.03
2.323153495788574,0.08
2.305295705795288,0.12
2.3445050716400146,0.09
2.3137638568878174,0.14
2.2459726333618164,0.1
2.3160102367401123,0.1
2.2751986980438232,0.15
2.299614906311035,0.14
2.3214352130889893,0.13
2.323051691055298,0.09
2.335801124572754,0.07
2.2946267127990723,0.09
2.3443217277526855,0.14
2.3630943298339844,0.1
2.3166162967681885,0.16
2.3226985931396484,0.16
2.318110227584839,0.07
2.3309268951416016,0.15
2.3272407054901123,0.08
2.314774751663208,0.04
2.322143077850342,0.08
2.3196616172790527,0.08
2.2964653968811035,0.06
2.3404297828674316,0.09
2.313899278640747,0.08
2.3077986240386963,0.09
2.330604076385498,0.1
2.3476829528808594,0.07
2.349787473678589,0.08
2.2978198528289795,0.11
2.3298401832580566,0.19
2.3220033645629883,0.04
2.2813353538513184,0.12
2.370920181274414,0.12
2.303971290588379,0.14
2.31876540184021,0.11
2.309354066848755,0.12
2.3259310722351074,0.1
2.2831923961639404,0.1
2.3162434101104736,0.07
2.2959160804748535,0.13
2.30902099609375,0.21
2.2941267490386963,0.1
2.3337182998657227,0.11
2.3393545150756836,0.11
2.3309407234191895,0.14
2.3240606784820557,0.09
2.3233280181884766,0.09
2.3391401767730713,0.13
2.3266959190368652,0.13
2.3193466663360596,0.09
2.3435375690460205,0.08
2.322331666946411,0.13
2.3326358795166016,0.13
2.308286666870117,0.08
2.349843978881836,0.16
2.3261919021606445,0.05
2.3252158164978027,0.08
2.3127899169921875,0.09
2.3092048168182373,0.06
2.322385787963867,0.06
