loss,acc
2.310635805130005,0.13
2.308506488800049,0.13
2.354545831680298,0.08
2.3401288986206055,0.1
2.3127799034118652,0.04
2.3031935691833496,0.11
2.3359534740448,0.11
2.352715015411377,0.16
2.3188037872314453,0.14
2.311222791671753,0.08
2.3495097160339355,0.1
2.327730894088745,0.06
2.3319573402404785,0.1
2.32881236076355,0.1
2.338787794113159,0.11
2.3609049320220947,0.12
2.3204455375671387,0.09
2.324920892715454,0.1
2.305955410003662,0.08
2.3964600563049316,0.11
2.3262951374053955,0.1
2.2941367626190186,0.16
2.323131799697876,0.13
2.307304859161377,0.08
2.3095593452453613,0.05
2.3075640201568604,0.14
2.306753635406494,0.11
2.3549373149871826,0.14
2.3374316692352295,0.08
2.3142576217651367,0.09
2.3082735538482666,0.07
2.292355537414551,0.07
2.3362479209899902,0.1
2.3132970333099365,0.12
2.2978124618530273,0.1
2.304647445678711,0.18
2.3332111835479736,0.09
2.2930550575256348,0.09
2.3169891834259033,0.1
2.3682353496551514,0.06
2.326651096343994,0.08
2.3277406692504883,0.16
2.3190414905548096,0.05
2.336634874343872,0.09
2.306919813156128,0.13
2.3516600131988525,0.14
2.311863899230957,0.05
2.2974438667297363,0.13
2.3313887119293213,0.09
2.330528497695923,0.07
2.3636062145233154,0.11
2.3336968421936035,0.09
2.3416430950164795,0.11
2.3109676837921143,0.12
2.306497573852539,0.04
2.323120355606079,0.11
2.348848819732666,0.11
2.3029017448425293,0.12
2.300661563873291,0.15
2.297037124633789,0.08
2.3310420513153076,0.08
2.3435239791870117,0.1
2.3018853664398193,0.09
2.291964054107666,0.12
2.309356451034546,0.07
2.31011700630188,0.14
2.2776601314544678,0.14
2.3614461421966553,0.17
2.3127408027648926,0.12
2.33858585357666,0.12
2.332700252532959,0.11
2.3341615200042725,0.1
2.334329605102539,0.17
2.3035295009613037,0.09
2.332364082336426,0.13
2.3288450241088867,0.11
2.374960422515869,0.15
2.31318736076355,0.13
2.3477206230163574,0.14
2.3696396350860596,0.09
2.3232579231262207,0.12
2.317187786102295,0.08
2.332099676132202,0.09
2.373918056488037,0.14
2.3152027130126953,0.07
2.365675687789917,0.07
2.324272632598877,0.16
2.3289830684661865,0.12
2.322995901107788,0.1
2.3588287830352783,0.08
2.318788528442383,0.1
2.3651444911956787,0.14
2.3581082820892334,0.08
2.3440258502960205,0.13
2.309663772583008,0.13
2.2706243991851807,0.11
2.366067409515381,0.06
2.3062753677368164,0.08
2.270569086074829,0.07
2.342539072036743,0.11
2.367094039916992,0.14
2.3181204795837402,0.11
2.2932322025299072,0.07
2.325993776321411,0.12
2.326734781265259,0.06
2.3559441566467285,0.09
2.389925718307495,0.09
2.336001396179199,0.07
2.3309857845306396,0.07
